,Unnamed: 0,Area,Item Code,Item,Element,Unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2030,2050
52,1287,Anguilla,6829,All sectors without LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3,51.3,55.0,66.0,66.0,66.0,69.7,69.7,77.0,80.7,88.0,95.3,95.3,103.0,122.0,129.0,144.0,151.0,151.0,147.0,151.0,143.0,143.0,118.0,140.0,154.0,154.0,143.0,147.0,152.0,134.0,,,
53,1344,Antigua and Barbuda,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.8433,,,,,,,,
54,1346,Antigua and Barbuda,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4696,,,,,,,,
57,1499,Antigua and Barbuda,6825,All sectors with LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.35,215.58,211.59,218.62,218.67,226.57,240.65,259.63,273.65,284.73,295.52,299.63,332.68,354.79,369.82,377.04,388.05,410.05,421.07,447.34,458.24,447.15,461.08,465.15,465.18,483.16,494.15,503.13,518.14,535.22,472.23,,,
60,1506,Antigua and Barbuda,6829,All sectors without LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.35,215.58,211.59,218.62,218.67,226.57,240.65,259.63,273.65,284.73,295.52,299.63,332.68,354.79,369.82,377.04,388.05,410.05,421.07,447.34,458.24,447.15,461.08,465.15,465.18,483.16,494.15,503.13,518.14,535.22,472.23,,,
61,1572,Argentina,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40102.7293,-40102.7293,-40102.7293,-40102.7293,-40102.7293,-40102.7293,-40102.7293,-40102.7293,-40102.7293,-40102.7293,-40102.7293,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-35904.11,-34737.0613,-34737.0613,-34737.0613,-34737.0613,-34737.0613,-27952.2907,-27952.2907,-27952.2907,-27952.2907,-27952.2907,,,
62,1574,Argentina,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81523.288,81523.288,81523.288,81523.288,81523.288,81523.288,81523.288,81523.288,81523.288,81523.288,81523.288,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,127768.6667,97341.75,97341.75,97341.75,97341.75,97341.75,54702.45,54702.45,54702.45,54702.45,54702.45,,,
65,1733,Argentina,6825,All sectors with LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163656.7827,167976.9227,173197.0527,166517.1827,169857.3127,176577.2308,182360.6025,188112.1547,189586.6686,197228.5095,192303.8578,235266.5085,226769.4445,236977.968,259404.058,263791.1305,277483.1242,276432.3827,291346.7085,281394.9215,288819.2697,264328.3808,266948.0419,264414.9123,264099.532,267179.3126,228934.0019,226375.5627,224731.8307,214313.0601,204717.6459,,,
68,1740,Argentina,6829,All sectors without LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117107.71,121427.85,126647.98,119968.11,123308.24,130018.36,135808.48,141558.6,143028.72,150658.83,145728.95,138229.07,129699.19,139899.31,162329.43,166729.55,180419.67,179369.79,194269.9,184320.0,191740.1,196500.3,199120.6,196590.7,196280.9,199361.0,196961.1,194401.2,192751.4,182331.5,172751.7,,,
69,1803,Armenia,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3667,76.3667,76.3667,76.3667,76.3667,76.3667,76.3667,76.3667,76.3667,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-84.0142,-113.5746,-113.5746,-113.5746,-113.5746,-113.5746,0.0,0.0,0.0,0.0,0.0,,,
70,1804,Armenia,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-536.117,-539.78,,,,,,,,,
71,1807,Armenia,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2254,54.2254,54.2254,54.2254,54.2254,54.2254,54.2254,54.2254,54.2254,207.196,207.196,207.196,207.196,207.196,207.196,207.196,207.196,207.196,207.196,35.3649,35.3649,35.3649,35.3649,35.3649,36.0668,36.0668,36.0668,36.0668,36.0668,,,
72,1808,Armenia,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.151,,,,,,,,,,
75,1971,Armenia,6825,All sectors with LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6158.5921,2848.5921,2982.5921,3707.5921,2859.5921,3537.5921,3670.5921,3311.5921,3759.5921,3786.1818,3332.1818,3710.1818,3953.1818,4638.1818,4664.1818,5354.1818,5838.1818,4626.1818,4513.1818,5027.7903,5801.7903,5589.7903,5613.7903,5122.7903,5329.0668,5711.0668,7070.0668,6695.0668,6425.0668,,,
78,1978,Armenia,6829,All sectors without LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6028.0,2718.0,2852.0,3577.0,2729.0,3407.0,3540.0,3181.0,3629.0,3663.0,3209.0,3587.0,3830.0,4515.0,4541.0,5231.0,5715.0,4503.0,4390.0,5106.0,5880.0,5668.0,5692.0,5201.0,5293.0,5675.0,7034.0,6659.0,6389.0,,,
79,1995,Aruba,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0923,-0.0565,-0.0565,-0.0565,-0.0565,-0.0565,-0.1222,-0.1222,-0.1222,-0.1222,-0.1222,,,
80,1997,Aruba,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
83,2130,Aruba,6825,All sectors with LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.5416,534.9816,542.1516,652.2816,663.4216,711.3516,729.0516,762.4616,810.4716,813.5716,2383.3016,2413.4277,2443.4777,2563.7577,2623.8277,2724.4077,2724.3277,2824.2677,2664.1677,2634.5677,2514.2577,2503.7935,1353.9335,865.9835,877.0135,902.9935,887.8678,936.8678,964.8578,996.8078,877.7778,,,
86,2136,Aruba,6829,All sectors without LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.54,534.98,542.15,652.28,663.42,711.35,729.05,762.46,810.47,813.57,2383.3,2413.52,2443.57,2563.85,2623.92,2724.5,2724.42,2824.36,2664.26,2634.66,2514.35,2503.85,1353.99,866.04,877.07,903.05,887.99,936.99,964.98,996.93,877.9,,,
87,2220,Australia,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10689.5925,-10689.5925,-10689.5925,-10689.5925,-10689.5925,-10689.5925,-10689.5925,-10689.5925,-10689.5925,-10689.5925,-10689.5925,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-41464.6137,-31963.9195,-31963.9195,-31963.9195,-31963.9195,-31963.9195,-1585.0912,-1585.0912,-1585.0912,-1585.0912,-1585.0912,,,
88,2221,Australia,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14914.7489,-11807.3334,-15657.9365,-22335.975,-17144.8922,-22140.2376,-27891.923,-42069.1684,-38323.4573,-37645.718,-28019.5265,-30526.8952,-32350.9548,-30241.0999,-38747.9859,-42448.6321,-41494.356,-34598.2462,-24827.1113,-22936.4455,-25011.492,-32310.4685,-47186.4778,-52646.9511,-55816.6751,-59968.0583,-79079.5164,-82394.3833,-84317.2047,-71124.5887,-79908.4231,,,
89,2224,Australia,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58561.2819,58561.2819,58561.2819,58561.2819,58561.2819,58561.2819,58561.2819,58561.2819,58561.2819,58561.2819,58561.2819,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,68313.3939,0.0,0.0,0.0,0.0,0.0,1256.3833,1256.3833,1256.3833,1256.3833,1256.3833,,,
90,2225,Australia,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152210.273,139580.2076,103630.2557,91974.3317,79563.7206,71507.6743,65983.5623,66931.7689,65309.4531,75111.5344,74988.5344,87959.3725,83344.9401,77587.985,74990.8892,92220.8155,89539.1535,91283.1863,70600.2173,58256.0419,63241.4912,50669.9385,46835.9037,47340.2544,50749.336,41751.4411,42337.9081,41380.5979,46674.9457,32239.6613,37393.6198,,,
93,2403,Australia,6825,All sectors with LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324878.436,322608.536,329378.636,338798.2516,338375.5347,342519.1978,362529.6708,367842.259,378352.5759,386365.5335,391068.7309,365342.4847,382437.7398,376933.0588,383823.8756,390824.2664,406920.4866,414018.3087,426915.6382,435417.2198,435616.5114,374602.3673,368202.4505,357001.2104,346798.1847,350697.9847,385231.3126,382131.4498,381021.9554,385723.6256,359523.4515,,,
96,2410,Australia,6829,All sectors without LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274199.8,271929.9,278700.0,288120.1,287700.2,291802.2,311801.1,317102.4,327602.5,335602.8,340302.5,335602.6,352702.7,347202.8,354102.9,361103.0,377203.2,384303.4,397203.8,405704.1,405903.9,403704.0,397304.1,386104.4,375904.7,379804.5,382704.6,379604.7,378495.02,383195.01,356995.03,,,
97,2489,Austria,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15381.5567,-15381.5567,-15381.5567,-15381.5567,-15381.5567,-15381.5567,-15381.5567,-15381.5567,-15381.5567,-15381.5567,-15381.5567,-6414.842,-6414.842,-6414.842,-6414.842,-6414.842,-6414.842,-6414.842,-6414.842,-6414.842,-6414.842,-7516.8522,-7516.8522,-7516.8522,-7516.8522,-7516.8522,-7440.2896,-7440.2896,-7440.2896,-7440.2896,-7440.2896,,,
98,2490,Austria,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10908.2393,-16637.171,-11873.3799,-12345.3047,-11283.2083,-12270.424,-9252.3096,-18005.1412,-16191.81,-19110.0728,-16020.8896,-17973.1816,-12280.9239,-2289.6927,-7371.3553,-8823.1906,-3008.5261,-1980.324,-1085.4561,-2653.8686,-2620.9771,-2588.0856,-2555.1941,-2522.1175,-2489.0408,-2482.433,-2475.8251,-2469.2172,-2462.6093,-2456.0015,-2449.3936,,,
99,2493,Austria,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.7327,1810.7327,1810.7327,1810.7327,1810.7327,1810.7327,1810.7327,1810.7327,1810.7327,1810.7327,1810.7327,156.2675,156.2675,156.2675,156.2675,156.2675,156.2675,156.2675,156.2675,156.2675,156.2675,354.288,354.288,354.288,354.288,354.288,225.94,225.94,225.94,225.94,225.94,,,
100,2494,Austria,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.3281,1083.4267,1092.4351,1101.9045,1102.0808,776.7392,772.5713,768.4035,764.2727,765.1543,766.036,766.9177,1042.1104,1043.2122,1035.2913,1027.3701,1019.0011,1010.6322,1002.2632,529.5844,520.4652,511.346,502.2268,493.859,485.4911,480.9554,476.4197,471.884,467.3483,462.8126,458.2769,,,
103,2656,Austria,6825,All sectors with LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47975.1443,51464.8743,46271.1843,46661.0043,46780.6765,49679.2489,53337.9173,53226.1811,54066.0473,52010.6677,52566.9879,63539.8785,64750.8547,69678.4877,69562.7832,71326.4495,70064.9702,67184.7772,66794.5852,60115.8969,65106.9235,61372.9338,58563.0712,58984.9065,55455.0431,57505.0431,57753.2576,60253.2726,58092.8315,60123.5089,52673.5238,,,
106,2663,Austria,6829,All sectors without LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61275.24,64764.97,59571.28,59961.1,60080.936,62980.966,66640.996,66531.03,67371.06,65311.09,65861.1,69521.12,70731.13,75661.15,75541.16,77301.17,76040.963,73160.77,72770.578,66090.385,71080.193,68250.193,65440.193,65860.193,62330.193,64380.193,64680.193,67180.193,65020.193,67050.193,59600.193,,,
107,2727,Azerbaijan,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1578.8881,-1578.8881,-1578.8881,-1578.8881,-1578.8881,-1578.8881,-1578.8881,-1578.8881,-1578.8881,-1995.4258,-1995.4258,-1995.4258,-1995.4258,-1995.4258,-1995.4258,-1995.4258,-1995.4258,-1995.4258,-1995.4258,-2848.35,-2848.35,-2848.35,-2848.35,-2848.35,-2370.8966,-2370.8966,-2370.8966,-2370.8966,-2370.8966,,,
108,2729,Azerbaijan,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.7511,180.7511,180.7511,180.7511,180.7511,180.7511,180.7511,180.7511,180.7511,180.7511,0.0,0.0,0.0,0.0,0.0,454.8745,454.8745,454.8745,454.8745,454.8745,,,
111,2891,Azerbaijan,6825,All sectors with LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74782.1119,64376.1119,55964.1119,46446.1119,44259.1119,42586.1119,44525.1119,41347.1119,41885.1119,40308.3253,40296.3253,35428.3253,37245.3253,40085.3253,37215.3253,33425.3253,35745.3253,30158.3253,28415.3253,29428.65,30981.65,31131.65,31931.65,32451.65,33433.9779,32533.9779,34323.9779,35303.9779,34303.9779,,,
114,2898,Azerbaijan,6829,All sectors without LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76361.0,65955.0,57543.0,48025.0,45838.0,44165.0,46104.0,42926.0,43464.0,42123.0,42111.0,37243.0,39060.0,41900.0,39030.0,35240.0,37560.0,31973.0,30230.0,32277.0,33830.0,33980.0,34780.0,35300.0,35350.0,34450.0,36240.0,37220.0,36220.0,,,
115,2954,Bahamas,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
